label,vehicle_carlamotors_carlacola,vehicle_dodge_charger_police,vehicle_ford_crown,vehicle_ford_mustang,vehicle_harley-davidson_low_rider,vehicle_jeep_wrangler_rubicon,vehicle_kawasaki_ninja,vehicle_lincoln_mkz_2020,vehicle_mercedes_coupe_2020,vehicle_micro_microlino,vehicle_nissan_micra,vehicle_nissan_patrol,vehicle_tesla_cybertruck,vehicle_volkswagen_t2
vehicle_carlamotors_carlacola,0.8682449,0.010942315,0.011744731,0.009766437,0.010879953,0.008882153,0.010956709,0.0100858165,0.009473772,0.009486596,0.007875487,0.011900339,0.009263097,0.010497712
vehicle_carlamotors_carlacola,0.879957,0.008793118,0.011635666,0.009342568,0.0101301465,0.008735717,0.009783797,0.009473651,0.008135935,0.009693669,0.006493642,0.010464488,0.008361241,0.00899931
vehicle_carlamotors_carlacola,0.8336447,0.012150147,0.016405424,0.012227599,0.014372232,0.011799603,0.0134534,0.013140424,0.011138204,0.014162095,0.009198321,0.014191096,0.01159049,0.0125263035
vehicle_carlamotors_carlacola,0.8359196,0.012156858,0.018130705,0.012387856,0.014282049,0.011866087,0.01325466,0.013690429,0.011384981,0.014210077,0.0087701585,0.012044063,0.010975042,0.010927383
vehicle_carlamotors_carlacola,0.85737866,0.011904312,0.011837445,0.010458925,0.011922127,0.009905559,0.011366337,0.01223926,0.010593186,0.012992987,0.008579688,0.011576638,0.010215109,0.009029825
vehicle_carlamotors_carlacola,0.8484528,0.012364367,0.012696606,0.011581788,0.013118449,0.010440852,0.012285165,0.012609555,0.011353325,0.013550603,0.008494361,0.012083472,0.010408704,0.010559895
vehicle_carlamotors_carlacola,0.8434927,0.012612838,0.01291227,0.01163178,0.014249959,0.0103330705,0.01270592,0.012937223,0.011829025,0.013268015,0.009261587,0.0128851505,0.01050924,0.011371317
vehicle_carlamotors_carlacola,0.8758304,0.009612292,0.01011294,0.00938713,0.0110335555,0.008867529,0.010146351,0.010069821,0.009996045,0.010078169,0.0074788784,0.010203384,0.008422919,0.008760634
vehicle_carlamotors_carlacola,0.8582548,0.013153043,0.009925578,0.009459923,0.0132013615,0.009308176,0.012382511,0.011909569,0.010835088,0.012303233,0.008428381,0.011398637,0.009688623,0.009751253
vehicle_carlamotors_carlacola,0.8619019,0.0123785185,0.0101603735,0.010084402,0.013259059,0.009137751,0.01148534,0.01166301,0.010155113,0.011906785,0.008063059,0.010853158,0.009524911,0.009426618
vehicle_carlamotors_carlacola,0.90756965,0.00740391,0.008014183,0.0068163304,0.007938397,0.006630758,0.0076720556,0.0073407176,0.0068519423,0.007718002,0.0050022504,0.0075462107,0.0067785503,0.0067170337
vehicle_carlamotors_carlacola,0.8836312,0.009788529,0.009077133,0.008503339,0.010234867,0.007978456,0.009919415,0.009544672,0.008783368,0.010016916,0.006191773,0.009462424,0.008203702,0.008664187
vehicle_carlamotors_carlacola,0.8852263,0.008729869,0.009290301,0.00836703,0.010072627,0.008340194,0.009873619,0.009177566,0.008727842,0.009752037,0.006146402,0.008868689,0.008122534,0.00930502
vehicle_carlamotors_carlacola,0.9076476,0.00731678,0.007689831,0.006552564,0.007967682,0.0063673314,0.007625518,0.0074324524,0.0071851206,0.007969362,0.0052736937,0.007599389,0.0066901776,0.0066824676
vehicle_carlamotors_carlacola,0.8495363,0.012292838,0.013036202,0.010828617,0.012596434,0.010589436,0.012079189,0.012701302,0.011147042,0.0116198715,0.008253635,0.012399163,0.010781686,0.01213822
vehicle_carlamotors_carlacola,0.90225416,0.0077358843,0.008324608,0.007260817,0.008617514,0.006696979,0.0081716105,0.007894617,0.0076627773,0.008052935,0.0054710703,0.0078916205,0.0068349843,0.007130407
vehicle_carlamotors_carlacola,0.9052881,0.0076092063,0.008187747,0.006896684,0.008403172,0.006569302,0.008052763,0.007614098,0.007334082,0.007870258,0.0052227704,0.0073973904,0.0066152057,0.0069391415
vehicle_carlamotors_carlacola,0.89267594,0.0090507,0.011212875,0.007877521,0.009165876,0.0070676673,0.008797855,0.008660363,0.008209259,0.008914691,0.005801965,0.008337032,0.0073179733,0.0069101728
vehicle_carlamotors_carlacola,0.8890901,0.009480168,0.009349334,0.008655066,0.009480765,0.007370535,0.008883777,0.008684144,0.009383577,0.00928545,0.0060069095,0.008564025,0.007882515,0.007883718
vehicle_carlamotors_carlacola,0.8866513,0.0091244625,0.012161217,0.00822006,0.009761232,0.0076758848,0.009232397,0.009083989,0.008315305,0.008896631,0.0063162693,0.009134771,0.0075412514,0.007885217
vehicle_carlamotors_carlacola,0.8796354,0.009507807,0.011200985,0.00894671,0.010217641,0.008281259,0.009789306,0.009726894,0.009560146,0.009634828,0.006756298,0.009752675,0.008216633,0.008773345
vehicle_carlamotors_carlacola,0.902093,0.0078051514,0.010305723,0.0075105624,0.008536984,0.0066261296,0.007842417,0.007848297,0.0072011203,0.007622062,0.005496401,0.007982556,0.0064995983,0.0066299
vehicle_carlamotors_carlacola,0.88566184,0.009011149,0.0143124275,0.008179097,0.009935035,0.0077456497,0.009523105,0.008954306,0.0077568516,0.008526424,0.006253859,0.008956326,0.0074992725,0.0076846825
vehicle_carlamotors_carlacola,0.87336963,0.010323616,0.01144017,0.009640478,0.011045971,0.008764635,0.01028478,0.009835529,0.00997416,0.009917866,0.0070279627,0.010438342,0.008628941,0.009307932
vehicle_carlamotors_carlacola,0.85604805,0.01145469,0.014048648,0.010379639,0.011930571,0.009939971,0.0117895845,0.012057444,0.00980132,0.012054576,0.007391935,0.011952647,0.010893372,0.010257553
vehicle_carlamotors_carlacola,0.8591781,0.011765841,0.01262497,0.010994323,0.012017953,0.009961342,0.0114733,0.010655752,0.010203634,0.01038833,0.00858227,0.0120920595,0.009757575,0.010304583
vehicle_carlamotors_carlacola,0.8774432,0.009642398,0.012446833,0.0097538605,0.009842195,0.009170536,0.00888031,0.00886696,0.008971026,0.009194289,0.0072683413,0.010809005,0.00833408,0.009376953
vehicle_carlamotors_carlacola,0.88033384,0.00941038,0.011392492,0.009523141,0.010033493,0.008205355,0.009018964,0.008966299,0.008841409,0.008646352,0.0072195902,0.010958256,0.008168506,0.009281939
vehicle_carlamotors_carlacola,0.83558047,0.012074545,0.014456976,0.0118032945,0.013111945,0.012638812,0.012771487,0.011785876,0.013805444,0.010588471,0.009424727,0.014953255,0.011898865,0.015105868
vehicle_carlamotors_carlacola,0.8560391,0.012201506,0.013874467,0.010337966,0.012157252,0.0104315495,0.011542704,0.010869547,0.010052673,0.01068293,0.008505693,0.01335974,0.009795405,0.010149543
vehicle_carlamotors_carlacola,0.8824755,0.008946796,0.011896944,0.008274399,0.009691093,0.0086868955,0.009277326,0.008847768,0.008061334,0.00856962,0.0071193953,0.011917225,0.007987665,0.008248124
vehicle_carlamotors_carlacola,0.9126232,0.0074035567,0.0075366157,0.006727054,0.00751368,0.0064588767,0.0067887367,0.006553273,0.006022216,0.0068261568,0.005354275,0.008039756,0.0062783696,0.0058741923
vehicle_carlamotors_carlacola,0.8675621,0.00994321,0.011826393,0.010158273,0.01128528,0.009828905,0.010722611,0.009905843,0.009970553,0.009601809,0.00828023,0.011948601,0.009147503,0.009818717
vehicle_carlamotors_carlacola,0.8486958,0.011375524,0.013819173,0.011282937,0.013065108,0.011123759,0.011866922,0.011520389,0.011368297,0.01123806,0.009207464,0.013652139,0.010370327,0.01141402
vehicle_carlamotors_carlacola,0.88767064,0.0085636135,0.009610602,0.008423461,0.009567712,0.008044387,0.009461409,0.008784608,0.008109107,0.008874383,0.0065977937,0.010148185,0.008016686,0.008127484
vehicle_carlamotors_carlacola,0.80983025,0.0142871495,0.01835769,0.013661377,0.016002977,0.013551152,0.015772413,0.01451048,0.013561975,0.014880997,0.010581797,0.017239189,0.013380989,0.014381645
vehicle_carlamotors_carlacola,0.87511253,0.009122748,0.011808651,0.009803496,0.010432021,0.009174205,0.009970246,0.009603827,0.00899293,0.00915084,0.0076140794,0.011371122,0.008725242,0.009117985
vehicle_carlamotors_carlacola,0.8780311,0.008845117,0.011141838,0.009092089,0.010425852,0.008826995,0.0098104905,0.009568973,0.008593593,0.010518241,0.007177525,0.010152578,0.008516197,0.009299531
vehicle_carlamotors_carlacola,0.86932266,0.009609328,0.011075446,0.010318697,0.011228285,0.009472591,0.010168326,0.010286019,0.00973773,0.011305722,0.007991271,0.010344626,0.0089269625,0.0102123935
vehicle_carlamotors_carlacola,0.8638912,0.01014149,0.011320029,0.010489458,0.011745916,0.009855907,0.010847719,0.010758843,0.010183155,0.01174357,0.008148411,0.010807088,0.009355921,0.01071132
vehicle_carlamotors_carlacola,0.9102638,0.0070413193,0.008538347,0.0068005957,0.0080027925,0.006067583,0.0071600215,0.007218952,0.0067111314,0.0077209957,0.0052802414,0.0073569883,0.0060831103,0.0057541165
vehicle_carlamotors_carlacola,0.858061,0.011371592,0.012192721,0.010920249,0.011633183,0.010243299,0.010604064,0.01177807,0.010313586,0.012458451,0.00816472,0.012280899,0.010184505,0.009793636
vehicle_carlamotors_carlacola,0.857033,0.01135206,0.0135285845,0.01107514,0.012066569,0.009744873,0.011027649,0.011929766,0.010619574,0.012738925,0.007844681,0.011465454,0.00989368,0.009680124
vehicle_carlamotors_carlacola,0.8589273,0.011402217,0.0118695535,0.01081198,0.012345643,0.009534062,0.01144335,0.011589572,0.010664164,0.012786035,0.008082695,0.011287373,0.009540929,0.009715126
vehicle_carlamotors_carlacola,0.8192997,0.014409364,0.016353967,0.014104595,0.015519566,0.01248077,0.014095189,0.015250798,0.012798866,0.01573287,0.010445298,0.014600867,0.012418509,0.012489683
vehicle_carlamotors_carlacola,0.8099546,0.015464484,0.016722973,0.014951511,0.01664911,0.012966565,0.015096681,0.016157076,0.0141367875,0.0154391965,0.01097579,0.015657693,0.013070589,0.012756904
vehicle_carlamotors_carlacola,0.89880645,0.009555278,0.007824553,0.007425506,0.008700596,0.0068181576,0.008391323,0.00835479,0.007389375,0.00885168,0.005659431,0.00770085,0.0073466916,0.007175411
vehicle_carlamotors_carlacola,0.89257914,0.009473447,0.008815592,0.007781104,0.009546455,0.007412009,0.008987149,0.008836731,0.0077450573,0.009822014,0.0060820966,0.008392473,0.0076810075,0.0068456354
vehicle_carlamotors_carlacola,0.88917863,0.009673916,0.0092186425,0.008183935,0.009823957,0.0075957617,0.009237127,0.008937447,0.008103946,0.009619109,0.0062225396,0.0088034095,0.007847819,0.0075537805
vehicle_carlamotors_carlacola,0.89875066,0.0093520135,0.00751435,0.00740546,0.008698305,0.006736266,0.008429934,0.008550801,0.00780266,0.009136315,0.0056191045,0.0075831506,0.0073080417,0.007113005
vehicle_carlamotors_carlacola,0.8900749,0.009276558,0.009054864,0.007752838,0.009684101,0.007708434,0.009115379,0.008968817,0.0077905646,0.009661583,0.0062962635,0.009081058,0.008087597,0.0074470663
vehicle_carlamotors_carlacola,0.89010155,0.008923006,0.009319322,0.00801031,0.009609306,0.0077517363,0.00961703,0.008775621,0.008312172,0.009779698,0.0061072716,0.008586488,0.0075684316,0.007538015
vehicle_carlamotors_carlacola,0.89214146,0.0092400275,0.008217612,0.008789045,0.009234196,0.0070207734,0.00901039,0.008314903,0.008493912,0.009095222,0.0057757306,0.008358579,0.007858744,0.008449408
vehicle_carlamotors_carlacola,0.86788136,0.010344005,0.010731156,0.009513035,0.011409913,0.009567293,0.011556262,0.010405507,0.010026968,0.011353686,0.0070658852,0.010271811,0.009401345,0.010471708
vehicle_carlamotors_carlacola,0.8820541,0.009521293,0.011791036,0.008780996,0.010340683,0.0080415085,0.00966929,0.0093887765,0.008793785,0.009621921,0.0068625426,0.009192652,0.0078106984,0.008130723
vehicle_carlamotors_carlacola,0.902534,0.00748405,0.010485645,0.007097199,0.00872717,0.006751733,0.008356545,0.007617848,0.007134799,0.007977438,0.0053065936,0.0075330287,0.0064746668,0.006519284
vehicle_carlamotors_carlacola,0.8890008,0.009043005,0.009839779,0.008244389,0.009721854,0.0075146486,0.00894559,0.008563652,0.008262914,0.008928914,0.0060600997,0.009620883,0.007752405,0.008500989
vehicle_carlamotors_carlacola,0.86701334,0.009762784,0.012707727,0.0101725245,0.011239719,0.0092561925,0.010754215,0.0102939075,0.010140105,0.010324893,0.007413443,0.011242216,0.009368755,0.01031029
vehicle_carlamotors_carlacola,0.8842669,0.008676025,0.011009362,0.008786134,0.009930544,0.00793998,0.009542403,0.008866301,0.008882833,0.009026409,0.006487627,0.009665767,0.008175695,0.008744072
vehicle_carlamotors_carlacola,0.8798711,0.009441943,0.012283105,0.010327036,0.009874408,0.008078699,0.009226656,0.00882341,0.008462641,0.008618585,0.0074075367,0.0114175035,0.008233512,0.007933897
vehicle_carlamotors_carlacola,0.87826365,0.009567434,0.010435394,0.009404155,0.0100477,0.008483227,0.0096454015,0.00911107,0.009053019,0.008872962,0.00783516,0.0121190725,0.00858772,0.008573932
vehicle_carlamotors_carlacola,0.8826272,0.009611306,0.010936217,0.010304383,0.0097962795,0.0076975888,0.009119875,0.008614644,0.008400617,0.008834041,0.007334024,0.010618403,0.008268153,0.007837214
vehicle_carlamotors_carlacola,0.7866648,0.012858807,0.028537039,0.020709116,0.015815731,0.0172275,0.014254682,0.014883957,0.017523823,0.014790526,0.011310297,0.01570913,0.013756473,0.015958263
vehicle_carlamotors_carlacola,0.7821704,0.014214573,0.025285756,0.019072676,0.016434165,0.0178895,0.015125915,0.01543462,0.01874508,0.014977058,0.011628347,0.017452128,0.014209939,0.017359871
vehicle_carlamotors_carlacola,0.8424537,0.011198557,0.016269624,0.011364191,0.012698084,0.0112577835,0.012271553,0.011624851,0.012497123,0.009948569,0.0095966235,0.013722866,0.010563245,0.014533338
vehicle_carlamotors_carlacola,0.9085841,0.006730881,0.008736305,0.006648756,0.007663244,0.00684186,0.00733826,0.0068887477,0.0062823333,0.006446175,0.0058496417,0.009337695,0.0060962136,0.0065558166
vehicle_carlamotors_carlacola,0.91295594,0.006395637,0.009112553,0.0064743916,0.007412421,0.006197366,0.0066709276,0.0066995863,0.005880797,0.0063299127,0.005551801,0.008814225,0.005707996,0.0057964055
vehicle_carlamotors_carlacola,0.88639945,0.009848728,0.011164365,0.008581087,0.009640309,0.008015106,0.009199549,0.00874053,0.007801268,0.008896294,0.006985002,0.009534691,0.007793352,0.0074001434
vehicle_carlamotors_carlacola,0.8673104,0.0104605425,0.011477565,0.010463362,0.011232574,0.009754437,0.011156071,0.010267653,0.0090005435,0.010792447,0.0077640507,0.011665862,0.00937082,0.009283613
vehicle_carlamotors_carlacola,0.8428523,0.011372615,0.013458816,0.012231874,0.013904218,0.011277765,0.012471502,0.012421187,0.010693685,0.013538695,0.00905643,0.0131158475,0.010819714,0.012785404
vehicle_carlamotors_carlacola,0.8857541,0.007852096,0.009536505,0.009530435,0.009695832,0.008454231,0.00887206,0.0090319775,0.00791393,0.010055193,0.0068618213,0.009973039,0.008012446,0.008456263
vehicle_carlamotors_carlacola,0.86655873,0.009726967,0.011791301,0.010627054,0.011548987,0.009667534,0.010592075,0.010573505,0.009305319,0.0115294205,0.007800713,0.010851619,0.00928656,0.010140194
vehicle_carlamotors_carlacola,0.82695746,0.013496248,0.015753511,0.01335485,0.014775095,0.012308136,0.013471499,0.013900171,0.012243401,0.014399441,0.0104920855,0.014508227,0.011739303,0.012600591
vehicle_carlamotors_carlacola,0.9049119,0.00729887,0.00872761,0.0070313714,0.008356346,0.006401389,0.0076329987,0.007635456,0.0070571783,0.008373877,0.0059945555,0.007982571,0.006540706,0.006055219
vehicle_carlamotors_carlacola,0.8466322,0.012104885,0.012936312,0.011903058,0.013319184,0.010130484,0.011751696,0.013322614,0.0109625105,0.01403473,0.0088974945,0.012261078,0.010426772,0.011316929
vehicle_carlamotors_carlacola,0.8801624,0.009817377,0.008659801,0.010039808,0.010465398,0.0077389865,0.009267506,0.010264623,0.009032606,0.011051887,0.0070477887,0.009574695,0.008496036,0.008380977
vehicle_carlamotors_carlacola,0.896232,0.0074710078,0.009123062,0.009020841,0.008475713,0.007232415,0.0072877426,0.009132116,0.0069847954,0.009231967,0.006341659,0.008655631,0.007487427,0.0073234946
vehicle_carlamotors_carlacola,0.8466936,0.0126329735,0.012156104,0.012044166,0.014007111,0.010438502,0.01252475,0.012569995,0.012372519,0.013157152,0.009298644,0.011623632,0.0104125915,0.010068227
vehicle_carlamotors_carlacola,0.8982034,0.008962773,0.008222709,0.0075094844,0.009173196,0.006895067,0.008861039,0.008245632,0.007194599,0.009121918,0.0057613053,0.008047059,0.0071914294,0.006610477
vehicle_carlamotors_carlacola,0.8840304,0.00965176,0.010225824,0.0086647915,0.0103135435,0.008043349,0.009812677,0.009156466,0.00886198,0.010186929,0.0068254354,0.008685689,0.007977494,0.0075635747
vehicle_carlamotors_carlacola,0.90959203,0.007982345,0.007100504,0.0070568365,0.008042753,0.0060259183,0.0072905035,0.0073820534,0.006685272,0.007774304,0.00529443,0.0072571817,0.0064370376,0.0060788183
vehicle_carlamotors_carlacola,0.89875114,0.00837939,0.008767117,0.00768961,0.008848603,0.007009263,0.00841646,0.008072746,0.007468548,0.009058066,0.00609106,0.007563008,0.0071424553,0.0067424304
vehicle_carlamotors_carlacola,0.9031163,0.00801097,0.008474228,0.0074488083,0.00838168,0.0069370563,0.008077894,0.00785835,0.0071663973,0.008472179,0.0055027013,0.0076073366,0.006570545,0.0063755554
vehicle_carlamotors_carlacola,0.9000719,0.00891398,0.008137732,0.008063945,0.008450048,0.007040051,0.0081852535,0.0077917315,0.007656475,0.008652341,0.005486522,0.007327718,0.0071351086,0.007087135
vehicle_carlamotors_carlacola,0.8919713,0.0092994245,0.008820937,0.008008746,0.009219027,0.0074770814,0.009015271,0.008733361,0.007815886,0.0095310835,0.005941472,0.008698873,0.0077499757,0.007717597
vehicle_carlamotors_carlacola,0.90324306,0.0080559505,0.008110293,0.007526423,0.008352701,0.007030241,0.00815099,0.007626468,0.0071078097,0.008453924,0.005457852,0.007506709,0.0067531173,0.006624446
